frame_idx,detector_ms,tracker_ms,total_ms
376,15.5343,21.1564,36.6907
377,15.9034,20.4047,36.3080
378,16.1449,18.8207,34.9656
379,15.9747,19.1820,35.1567
380,15.9661,16.2423,32.2083
381,15.6470,16.1078,31.7548
382,15.6361,17.0688,32.7049
383,16.1640,17.1822,33.3462
384,15.9954,17.0748,33.0702
385,15.8147,17.2995,33.1141
386,15.7701,16.7574,32.5275
387,14.8807,16.8512,31.7319
388,14.9691,16.7917,31.7608
389,15.0145,17.1142,32.1287
390,15.1790,17.1530,32.3320
391,15.0461,16.6099,31.6560
392,15.0357,16.8605,31.8962
393,14.8181,16.4191,31.2372
394,14.8873,16.8131,31.7004
395,14.9646,16.3400,31.3046
396,14.9592,16.5169,31.4761
397,14.9810,16.4499,31.4309
398,14.9849,17.0974,32.0823
399,14.8351,15.9106,30.7457
400,14.8063,16.3672,31.1735
401,14.9877,15.4539,30.4416
402,15.0480,14.9419,29.9898
403,15.3236,14.7179,30.0415
404,14.9619,14.2981,29.2600
405,14.8465,13.6626,28.5091
406,13.9365,15.2334,29.1700
407,14.2490,15.3649,29.6139
408,14.1580,16.1809,30.3389
409,14.2748,15.1443,29.4191
410,14.0897,15.3700,29.4597
411,13.9015,17.5672,31.4687
412,14.1226,16.4965,30.6190
413,14.0039,17.5300,31.5339
414,14.2988,16.8522,31.1510
415,14.0867,15.6004,29.6870
416,14.0242,15.9690,29.9932
417,14.0957,15.7003,29.7960
418,13.9290,15.5383,29.4673
419,13.9429,15.7667,29.7096
420,14.0435,15.9836,30.0271
421,14.0198,16.4923,30.5122
422,14.0661,16.4364,30.5025
423,14.0281,16.3092,30.3373
424,13.8690,16.6280,30.4971
425,13.9642,17.1880,31.1521
426,13.8997,16.9692,30.8689
427,14.1922,17.2241,31.4163
428,13.9867,17.0506,31.0372
429,13.8391,17.3360,31.1751
430,13.7088,16.5148,30.2236
431,13.6674,16.2993,29.9667
432,14.8993,17.2186,32.1179
433,14.1911,16.3891,30.5802
434,13.8919,16.1615,30.0534
435,13.8996,15.8214,29.7209
436,13.9105,16.1830,30.0935
437,13.8045,16.6522,30.4567
438,13.8552,16.7117,30.5669
439,13.8390,16.9804,30.8194
440,13.9978,16.9986,30.9964
441,14.2226,16.9859,31.2086
442,13.8155,17.4709,31.2864
443,13.7198,16.1396,29.8594
444,14.0111,18.2855,32.2966
445,13.9527,16.2426,30.1952
446,14.0835,16.3883,30.4718
447,13.9103,17.4107,31.3211
448,13.9858,18.6892,32.6751
449,13.9146,18.5419,32.4565
450,13.8316,19.3697,33.2014
451,13.9145,17.5475,31.4620
452,14.3694,17.9410,32.3104
453,13.9677,18.4352,32.4028
454,13.8202,16.4684,30.2885
455,13.8181,16.7104,30.5285
456,13.8421,15.3103,29.1524
457,13.9786,13.6567,27.6352
458,13.8725,12.9884,26.8609
459,13.8186,14.7935,28.6121
460,14.0019,14.4418,28.4437
461,13.7581,14.8334,28.5916
462,13.7229,15.1832,28.9061
463,14.0207,13.7263,27.7470
464,13.9149,14.8833,28.7982
465,14.7305,15.4354,30.1659
466,13.8166,14.6027,28.4193
467,13.5179,14.5939,28.1118
468,13.5859,13.8494,27.4353
469,13.4510,16.8181,30.2691
470,13.9025,15.9992,29.9017
471,13.8128,15.6092,29.4220
472,13.6105,17.0094,30.6199
473,13.7806,18.0445,31.8251
474,13.6672,16.3702,30.0374
475,13.5594,15.5299,29.0892
476,13.5735,16.1388,29.7122
477,13.6939,16.8329,30.5268
478,14.3156,16.0065,30.3220
479,13.6800,15.9968,29.6768
480,13.5344,15.4939,29.0283
481,13.5774,17.1578,30.7352
482,13.6601,16.2664,29.9265
483,13.9087,15.8057,29.7145
484,13.8058,16.7025,30.5083
485,13.6741,16.8701,30.5442
486,13.8381,19.1507,32.9888
487,13.6611,15.7647,29.4258
488,13.5514,15.4633,29.0147
489,13.8297,16.3430,30.1727
490,13.8369,15.9261,29.7630
491,13.9981,16.1073,30.1054
492,13.7159,16.1188,29.8347
493,13.8515,16.2807,30.1322
494,13.5608,16.1960,29.7568
495,14.5638,20.6406,35.2044
496,15.4658,19.7076,35.1734
497,14.9729,21.9724,36.9453
498,14.7224,16.0345,30.7569
499,13.7090,16.2473,29.9563
