frame_idx,detector_ms,tracker_ms,total_ms
290,100.0970,2.5769,102.6739
291,101.5998,3.1571,104.7569
292,101.5423,2.5298,104.0721
293,101.9883,2.5923,104.5806
294,102.7024,2.1904,104.8928
295,97.9690,2.2509,100.2199
296,99.7342,2.1832,101.9174
297,100.2234,2.1282,102.3516
298,98.2237,2.5460,100.7697
299,101.1823,2.3703,103.5526
300,98.1999,2.7608,100.9607
301,101.4390,2.6097,104.0487
302,100.0930,2.6161,102.7091
303,101.3729,2.6441,104.0170
304,100.0533,2.5056,102.5589
305,96.5358,2.3893,98.9251
306,101.6128,2.1861,103.7989
307,101.2359,1.9358,103.1717
308,100.6833,1.9980,102.6813
309,100.9700,2.4560,103.4260
310,92.3076,2.3820,94.6896
311,99.9608,2.4464,102.4072
312,100.8604,3.1082,103.9686
313,102.6285,2.8439,105.4724
314,90.1554,2.3892,92.5446
315,98.9385,2.4361,101.3746
316,99.5053,3.0891,102.5944
317,100.2634,2.6619,102.9253
318,99.7454,2.6682,102.4136
319,100.6280,3.0533,103.6813
320,103.2755,3.1050,106.3805
321,100.0986,2.5171,102.6157
322,98.2912,2.7512,101.0424
323,100.4352,2.9624,103.3976
324,100.4566,2.9802,103.4368
325,101.8025,2.9699,104.7724
326,95.9941,2.4708,98.4649
327,97.0175,2.9706,99.9881
328,100.8524,2.3945,103.2469
329,100.1630,2.7583,102.9213
330,102.3358,2.3964,104.7322
331,100.9617,2.8674,103.8291
332,101.1367,2.8732,104.0099
333,103.4998,2.9541,106.4539
334,94.1297,2.3223,96.4520
335,102.7869,2.2110,104.9979
336,100.5187,1.8955,102.4142
337,100.7758,2.4933,103.2691
338,103.6779,2.5091,106.1870
339,102.5087,2.4311,104.9398
340,100.6628,2.4476,103.1104
341,102.2288,2.3381,104.5669
342,100.7385,1.8132,102.5517
343,101.3683,2.2554,103.6237
344,90.3112,1.8760,92.1872
345,101.5007,2.3609,103.8616
346,99.3618,2.2380,101.5998
347,100.5254,2.2577,102.7831
348,104.2744,2.2470,106.5214
349,94.8745,1.9423,96.8168
350,100.5854,1.7946,102.3800
351,102.4185,2.3674,104.7859
352,95.8853,2.3408,98.2261
353,103.6057,2.5361,106.1418
354,100.3090,2.1754,102.4844
355,99.6209,2.4158,102.0367
356,99.3048,2.3374,101.6422
357,100.1439,1.5411,101.6850
358,101.1004,1.5727,102.6731
359,103.4445,2.1288,105.5733
360,101.1253,2.2319,103.3572
361,156.3565,2.3014,158.6579
362,101.2052,2.2359,103.4411
363,101.8576,2.8270,104.6846
364,101.9024,2.2658,104.1682
365,99.3203,2.8805,102.2008
366,100.9690,2.8663,103.8353
367,94.0730,2.9103,96.9833
368,100.7667,2.2647,103.0314
369,100.1269,2.7384,102.8653
370,91.1581,2.2556,93.4137
371,99.8833,2.8513,102.7346
372,101.4768,2.8245,104.3013
373,99.8850,2.7768,102.6618
374,101.0267,2.8305,103.8572
375,99.2908,2.3458,101.6366
376,98.5209,2.4159,100.9368
377,98.2539,2.8141,101.0680
378,100.0792,2.9326,103.0118
379,100.3904,2.9243,103.3147
380,103.3424,2.9013,106.2437
381,87.5488,3.0963,90.6451
382,99.9912,2.5896,102.5808
383,100.2646,3.6020,103.8666
384,99.3007,3.4043,102.7050
385,99.6600,3.3458,103.0058
386,101.8981,3.3219,105.2200
387,96.8688,3.1255,99.9943
388,100.0007,2.9914,102.9921
389,99.2618,3.2247,102.4865
390,96.5113,2.8358,99.3471
391,99.1084,3.2875,102.3959
392,99.9439,2.4779,102.4218
393,100.6692,3.1519,103.8211
394,93.0244,2.4540,95.4784
395,101.1630,3.0588,104.2218
396,98.7698,2.9970,101.7668
397,100.0452,3.0820,103.1272
398,101.7503,2.5863,104.3366
399,100.3181,3.3778,103.6959
400,100.5515,2.3676,102.9191
401,99.6059,2.9526,102.5585
402,101.7534,3.0413,104.7947
403,98.3578,2.4251,100.7829
404,92.7416,2.4040,95.1456
405,87.9093,2.7613,90.6706
406,98.0495,2.7878,100.8373
407,98.5886,3.4027,101.9913
408,107.2440,3.3965,110.6405
409,102.6944,2.2989,104.9933
410,100.2630,3.0431,103.3061
411,92.0113,2.5665,94.5778
412,101.3301,2.8345,104.1646
413,104.8943,2.7074,107.6017
414,104.7081,2.1927,106.9008
415,102.5035,2.6671,105.1706
416,103.5695,2.6860,106.2555
417,101.4927,2.3637,103.8564
418,100.4419,2.2424,102.6843
419,100.5452,2.2793,102.8245
420,102.0222,2.2684,104.2906
421,89.8625,2.8832,92.7457
422,98.9138,2.2893,101.2031
423,103.5484,2.8901,106.4385
424,102.0701,2.3873,104.4574
425,100.3019,2.3330,102.6349
426,101.9343,2.2815,104.2158
427,98.5967,2.7766,101.3733
428,101.4741,2.2847,103.7588
429,101.4092,2.4238,103.8330
430,104.5180,2.8757,107.3937
431,101.7557,2.1240,103.8797
432,100.5817,2.4988,103.0805
433,98.8775,1.9341,100.8116
434,97.4797,2.0147,99.4944
435,99.9715,2.0975,102.0690
436,99.7468,2.2440,101.9908
437,101.1794,2.3553,103.5347
438,100.2454,2.2872,102.5326
439,97.1132,1.8345,98.9477
440,90.6121,1.8187,92.4308
441,99.5624,2.3710,101.9334
442,101.1655,1.8536,103.0191
443,99.0636,2.3451,101.4087
444,100.9208,2.2398,103.1606
445,98.7664,1.8782,100.6446
446,98.9199,2.3377,101.2576
447,102.0734,2.2427,104.3161
448,99.2500,2.0995,101.3495
449,99.2148,2.2726,101.4874
450,100.7445,1.8166,102.5611
451,100.6897,2.2581,102.9478
452,103.4508,2.2754,105.7262
453,102.6001,2.2038,104.8039
454,101.3255,2.3665,103.6920
455,101.9956,1.9273,103.9229
456,101.1866,1.9606,103.1472
457,101.4012,1.6376,103.0388
458,101.2251,2.2250,103.4501
459,101.8511,2.2819,104.1330
460,104.0796,2.4838,106.5634
461,101.2261,2.1016,103.3277
462,101.7151,2.1041,103.8192
463,101.4614,2.6019,104.0633
464,102.1138,2.4730,104.5868
465,102.2933,2.5379,104.8312
466,102.3206,2.4793,104.7999
467,103.4341,2.4671,105.9012
468,98.5168,2.5159,101.0327
469,103.3626,2.1687,105.5313
470,102.1872,2.0163,104.2035
471,101.3853,2.6319,104.0172
472,99.7988,2.5923,102.3911
473,99.4000,2.0726,101.4726
474,101.2438,1.9693,103.2131
475,99.6379,2.5455,102.1834
476,99.8525,2.0924,101.9449
477,100.6179,2.5963,103.2142
478,100.8232,2.4853,103.3085
479,98.5782,2.0787,100.6569
480,100.7588,1.9354,102.6942
481,98.7476,2.5940,101.3416
482,100.2824,2.0651,102.3475
483,98.0053,2.1164,100.1217
484,99.7545,2.2538,102.0083
485,99.6573,2.2362,101.8935
486,96.9310,2.5880,99.5190
487,100.7891,1.9596,102.7487
488,92.5980,2.3837,94.9817
489,100.5788,2.3209,102.8997
490,101.2677,2.2666,103.5343
491,102.6105,1.8564,104.4669
492,93.6510,2.2399,95.8909
493,102.3862,1.8300,104.2162
494,103.1780,2.4292,105.6072
495,102.1360,2.2622,104.3982
496,101.6451,2.2398,103.8849
497,102.2906,1.8650,104.1556
498,101.4381,2.4442,103.8823
499,102.7443,1.9576,104.7019
