frame_idx,detector_ms,tracker_ms,total_ms
308,8.5657,3.2745,11.8402
309,8.6491,3.5491,12.1982
310,8.6635,5.0734,13.7368
311,8.7049,5.0766,13.7815
312,8.8654,5.0955,13.9610
313,8.5581,4.8437,13.4018
314,8.5340,6.5606,15.0946
315,9.1309,5.0036,14.1345
316,8.5873,5.0074,13.5948
317,8.5485,5.0946,13.6431
318,8.7172,4.9848,13.7020
319,8.6570,4.7780,13.4350
320,8.7218,5.0548,13.7766
321,8.5215,4.8057,13.3271
322,8.6719,4.8306,13.5025
323,8.5773,5.0279,13.6053
324,8.5587,4.7127,13.2714
325,8.5009,4.6737,13.1746
326,8.4922,4.7595,13.2516
327,8.3551,4.6690,13.0241
328,8.5357,4.8099,13.3456
329,8.4762,4.7331,13.2094
330,8.4675,4.7894,13.2569
331,8.5573,4.6215,13.1788
332,8.4950,4.7959,13.2910
333,8.4902,4.8018,13.2920
334,8.5997,4.5212,13.1209
335,8.5762,4.2620,12.8382
336,8.5178,3.7447,12.2626
337,8.4464,3.8661,12.3125
338,8.4173,4.0148,12.4320
339,8.4637,4.0007,12.4644
340,8.3890,3.6886,12.0776
341,8.3805,3.5272,11.9078
342,8.3606,3.6500,12.0106
343,8.4239,4.1257,12.5496
344,8.3780,3.6930,12.0710
345,8.7765,3.6915,12.4680
346,8.3619,3.8021,12.1640
347,8.5523,3.7190,12.2713
348,8.3376,3.8689,12.2065
349,8.5849,3.6510,12.2358
350,8.5312,3.9002,12.4314
351,8.4579,3.7510,12.2089
352,8.5134,3.7731,12.2865
353,8.6007,4.2020,12.8027
354,8.7372,4.1249,12.8621
355,9.0297,4.2839,13.3136
356,8.6383,3.6772,12.3156
357,8.3939,2.6759,11.0699
358,8.3982,2.5479,10.9461
359,8.4439,2.6817,11.1255
360,8.5919,2.5236,11.1155
361,8.3900,3.0025,11.3925
362,8.4895,4.3858,12.8753
363,8.3600,4.2894,12.6494
364,8.5848,4.2394,12.8242
365,8.5835,4.2476,12.8312
366,8.5203,4.5756,13.0959
367,8.4058,4.3249,12.7307
368,8.4343,4.0020,12.4363
369,8.3600,4.1477,12.5077
370,8.4448,4.1482,12.5930
371,8.4717,5.0467,13.5183
372,8.6681,4.6997,13.3677
373,8.4916,4.6983,13.1899
374,8.5751,4.6430,13.2181
375,8.5392,5.1593,13.6984
376,8.5268,4.9638,13.4905
377,8.5822,3.9450,12.5272
378,8.5884,3.8242,12.4125
379,8.6621,3.9278,12.5900
380,8.6027,3.8539,12.4566
381,8.5800,4.1606,12.7406
382,8.5998,4.6515,13.2512
383,8.5627,5.8455,14.4082
384,8.6216,5.2175,13.8391
385,8.6202,5.3491,13.9693
386,8.4457,4.9464,13.3921
387,8.4488,4.9297,13.3785
388,8.5248,4.3868,12.9115
389,8.5705,4.3922,12.9627
390,8.2986,4.4104,12.7090
391,8.4556,4.5044,12.9600
392,9.3032,4.9772,14.2804
393,8.4663,4.5179,12.9842
394,8.4712,5.1212,13.5923
395,8.4421,4.5883,13.0304
396,8.3161,4.5926,12.9087
397,8.5311,5.0173,13.5485
398,8.5375,5.1535,13.6910
399,8.4751,4.8942,13.3693
400,8.5618,3.8433,12.4051
401,8.4368,3.8995,12.3363
402,8.5531,4.1225,12.6756
403,8.5886,3.9714,12.5600
404,8.4659,4.1749,12.6408
405,8.4777,4.1720,12.6497
406,8.4990,5.4729,13.9720
407,8.5918,4.9842,13.5760
408,8.6245,5.2907,13.9153
409,8.6450,4.5865,13.2315
410,8.6277,4.5832,13.2110
411,8.5970,4.4711,13.0681
412,8.5435,4.4717,13.0152
413,8.7432,4.4913,13.2345
414,8.7461,4.1201,12.8662
415,8.5139,4.3632,12.8771
416,8.5144,4.3285,12.8428
417,8.5442,4.5361,13.0803
418,8.4345,4.1433,12.5778
419,8.3572,4.1047,12.4619
420,8.4661,4.1337,12.5998
421,8.5120,4.3125,12.8244
422,8.5087,4.2937,12.8024
423,8.6359,5.3695,14.0054
424,8.6614,4.2679,12.9294
425,8.5237,4.8882,13.4118
426,8.5439,4.5625,13.1064
427,8.5870,4.5534,13.1404
428,8.5500,4.4681,13.0181
429,9.0103,4.5666,13.5769
430,8.4319,4.1831,12.6150
431,8.5368,4.3478,12.8845
432,8.3274,4.6804,13.0078
433,8.7930,3.8137,12.6067
434,8.3567,3.8136,12.1703
435,8.3267,3.5642,11.8909
436,8.3084,3.5971,11.9056
437,8.3767,3.6646,12.0413
438,8.4415,3.3814,11.8229
439,8.5615,3.5704,12.1319
440,8.4157,3.4594,11.8751
441,8.4178,3.8931,12.3109
442,8.4366,3.5457,11.9823
443,8.4927,3.4975,11.9902
444,8.6228,3.7008,12.3235
445,8.4640,3.7810,12.2450
446,8.5510,3.8045,12.3555
447,8.4015,3.7859,12.1874
448,8.4386,3.3623,11.8009
449,8.4847,3.8904,12.3751
450,8.3834,3.3699,11.7533
451,8.4128,3.6811,12.0939
452,8.4072,3.9724,12.3796
453,8.5838,3.6338,12.2176
454,8.5656,3.5943,12.1599
455,8.4567,3.9206,12.3773
456,8.5276,2.5283,11.0559
