frame_idx,detector_ms,tracker_ms,total_ms
255,105.6432,694.1322,799.7754
256,112.9893,651.7870,764.7763
257,104.7823,652.7312,757.5135
258,96.9802,648.2020,745.1822
259,103.5255,640.8632,744.3887
260,100.8632,654.2317,755.0949
261,100.0589,642.8081,742.8670
262,100.8402,675.3288,776.1690
263,104.6474,639.2123,743.8597
264,101.5639,656.4063,757.9702
265,101.8285,655.9533,757.7818
266,101.4671,639.9805,741.4476
267,100.3698,642.2829,742.6527
268,104.0711,641.2731,745.3442
269,104.0248,650.0102,754.0350
270,105.2077,514.8986,620.1063
271,90.1681,643.6520,733.8201
272,103.3418,649.3542,752.6960
273,101.5007,653.7958,755.2965
274,102.9414,523.2919,626.2333
275,102.7804,520.5638,623.3442
276,98.7040,519.1359,617.8399
277,96.0430,503.0217,599.0647
278,108.1074,549.2268,657.3342
279,101.3314,515.0352,616.3666
280,98.7510,518.5486,617.2996
281,102.8055,501.8852,604.6907
282,91.2629,515.8143,607.0772
283,93.9892,509.4028,603.3920
284,104.8744,522.8334,627.7078
285,101.2561,491.5417,592.7978
286,101.6904,488.7136,590.4040
287,100.0015,491.1881,591.1896
288,84.1349,488.8423,572.9772
289,100.0980,513.7002,613.7982
290,103.8094,513.7948,617.6042
291,109.6286,572.8229,682.4515
292,107.6930,526.9361,634.6291
293,99.6782,498.5467,598.2249
294,98.6882,520.6906,619.3788
295,112.8272,519.0816,631.9088
296,100.6467,504.3816,605.0283
297,95.4271,505.7686,601.1957
298,101.6141,503.3870,605.0011
299,104.9128,515.5671,620.4799
300,84.2369,521.3681,605.6050
301,100.2921,512.5973,612.8894
302,101.6139,520.9768,622.5907
303,101.2774,521.5509,622.8283
304,94.9068,533.9510,628.8578
305,93.5885,516.9046,610.4931
306,103.4418,509.0794,612.5212
307,104.6955,596.3371,701.0326
308,111.4613,560.3440,671.8053
309,103.0664,487.6108,590.6772
310,94.3718,477.9537,572.3255
311,102.0339,481.2057,583.2396
312,94.3715,491.4190,585.7905
313,95.5496,480.8290,576.3786
314,103.1987,470.9013,574.1000
315,94.5218,473.6255,568.1473
316,103.1029,537.8540,640.9569
317,105.1493,532.3687,637.5180
318,125.2602,570.9621,696.2223
319,108.2865,506.4112,614.6977
320,108.8706,504.4345,613.3051
321,107.9404,502.5168,610.4572
322,102.9135,514.1489,617.0624
323,100.5413,534.1364,634.6777
324,106.3118,498.3322,604.6440
325,103.9677,521.6257,625.5934
326,99.9142,540.4855,640.3997
327,119.0138,538.1183,657.1321
328,115.6325,528.5874,644.2199
329,110.5468,503.2266,613.7734
330,95.8673,482.3778,578.2451
331,101.5439,486.6462,588.1901
332,104.2910,480.6000,584.8910
333,103.0154,475.7407,578.7561
334,108.2703,487.7678,596.0381
335,94.5764,472.0830,566.6594
336,105.1892,459.6888,564.8780
337,103.8956,455.5264,559.4220
338,101.3338,454.9248,556.2586
339,93.7622,430.2109,523.9731
340,104.6082,477.9799,582.5881
341,113.5478,554.9277,668.4755
342,107.0651,424.2480,531.3131
343,97.8356,446.4785,544.3141
344,101.9731,440.1205,542.0936
345,81.3230,428.4095,509.7325
346,96.6727,448.4817,545.1544
347,111.2108,439.8032,551.0140
348,102.1738,460.6157,562.7895
349,100.0585,484.4357,584.4942
350,101.7403,418.9780,520.7183
351,105.9855,455.2757,561.2612
352,102.8915,463.9926,566.8841
353,99.7610,465.9518,565.7128
